,ID,Registry_Date,Birth_Year,Age,Education,Marital_Status,Country,Income,Last_Purchase,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complaint,TotalMnt,TotalDependents,TotalPurchases
1092,89,2013-12-09,1975,40,Associate,Married,South Africa,22212.0,49,1,0,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,1,8
1093,5294,2013-11-20,1989,26,Bachelor,Single,Spain,18358.0,49,1,0,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,57,1,10
1094,1321,2013-11-04,1974,41,Bachelor,Married,Canada,26067.0,49,1,0,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,56,1,9
1095,2686,2013-10-21,1969,46,High School,In a relationship,Australia,22390.0,49,0,0,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,26,0,4
1096,1215,2013-10-08,1978,37,Bachelor,In a relationship,Spain,70440.0,49,0,0,690,117,499,76,102,88,1,5,10,7,3,1,0,0,0,0,0,0,1572,0,23
1097,9283,2013-09-12,1978,37,Bachelor,Single,Canada,60199.0,49,1,2,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,18,3,4
1098,3120,2013-08-28,1981,34,Bachelor,In a relationship,Canada,38547.0,49,1,0,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,0,1,22,1,4
1099,5868,2013-08-22,1980,35,Bachelor,Married,Canada,19107.0,49,1,0,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,46,1,6
1100,8143,2013-07-30,1985,30,Doctorate,Single,Spain,37929.0,49,0,0,202,2,46,3,2,10,2,4,2,5,7,1,0,0,1,0,1,0,265,0,13
1101,3479,2013-07-19,1950,65,Bachelor,Single,Canada,16813.0,49,0,0,4,8,11,12,2,13,1,2,0,3,7,0,0,1,0,0,0,0,50,0,6
1102,7214,2013-07-05,1957,58,Bachelor,Married,Spain,62187.0,49,0,0,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,1283,0,18
1103,5543,2013-06-24,1966,49,Bachelor,In a relationship,Spain,57811.0,49,0,1,545,7,114,37,21,78,5,7,2,11,5,0,0,0,1,0,0,0,802,1,25
1104,9347,2013-06-21,1956,59,Masters,In a relationship,Spain,50943.0,49,0,1,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,46,1,5
1105,10160,2013-06-21,1956,59,Masters,In a relationship,Spain,50943.0,49,0,1,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,46,1,5
1106,1406,2013-02-12,1975,40,Bachelor,Single,Spain,53201.0,49,1,1,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,2,22
1107,7019,2013-01-23,1963,52,Bachelor,In a relationship,South Africa,54414.0,49,1,1,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,211,2,13
1108,2157,2013-01-12,1972,43,Bachelor,In a relationship,Canada,26290.0,49,1,1,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,77,2,10
1109,8939,2012-12-16,1959,56,Bachelor,Divorced,Spain,61250.0,49,0,1,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,730,1,25
1110,10250,2012-11-20,1947,68,High School,In a relationship,Spain,28389.0,49,0,0,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,28,0,4
1111,1272,2012-10-21,1965,50,Masters,Single,Australia,55250.0,49,0,1,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,903,1,26
1112,3007,2012-10-04,1966,49,Bachelor,In a relationship,India,37758.0,49,1,1,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,2,6
1113,5513,2012-10-04,1966,49,Bachelor,In a relationship,Spain,37758.0,49,1,1,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,2,6
1114,679,2012-09-20,1957,58,Doctorate,Married,Spain,37633.0,49,1,1,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,38,2,6
1115,8876,2012-08-08,1963,52,Doctorate,In a relationship,Spain,33629.0,49,1,1,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,152,2,13
1116,10827,2012-08-07,1967,48,Doctorate,Married,Australia,36947.0,49,1,1,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,146,2,11
1117,7300,2014-06-29,1952,63,Bachelor,Divorced,India,69142.0,50,0,1,448,4,34,6,4,39,3,8,1,7,5,0,0,0,1,0,0,0,535,1,19
1118,4268,2014-06-09,1959,56,Bachelor,Married,United States,53154.0,50,0,1,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,1,9
1119,4603,2014-01-31,1960,55,Doctorate,Married,Spain,65695.0,50,0,1,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,656,1,21
1120,8659,2014-01-21,1952,63,Doctorate,In a relationship,Germany,69805.0,50,0,1,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,1038,1,27
1121,10708,2013-12-28,1978,37,Associate,Single,Spain,36975.0,50,1,0,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,33,1,5
1122,1176,2013-09-22,1973,42,Bachelor,Married,Spain,26228.0,50,1,0,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,25,1,4
1123,10380,2013-09-20,1972,43,Masters,Married,India,37787.0,50,1,0,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,106,1,7
1124,7037,2013-08-11,1974,41,Doctorate,Married,South Africa,37087.0,50,1,0,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,401,1,17
1125,11096,2013-08-08,1952,63,Associate,In a relationship,Spain,57247.0,50,0,1,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,232,1,12
1126,6374,2013-05-17,1954,61,Doctorate,Married,Spain,36930.0,50,0,1,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,297,1,16
1127,5552,2013-05-13,1963,52,Masters,Divorced,South Africa,48721.0,50,1,1,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,293,2,17
1128,2245,2013-04-22,1969,46,Masters,Married,Spain,43641.0,50,1,1,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,139,2,10
1129,6200,2013-04-08,1951,64,Bachelor,Married,Spain,75903.0,50,0,1,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,1,23
1130,9904,2013-03-29,1956,59,Bachelor,Married,Canada,71391.0,50,0,1,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,1,28
1131,10031,2013-02-10,1976,39,Doctorate,Married,South Africa,16927.0,50,1,1,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,53,2,12
1132,6642,2013-01-23,1961,54,Bachelor,Divorced,South Africa,27215.0,50,2,1,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,102,3,11
1133,10882,2012-11-09,1976,39,Bachelor,Married,Spain,53858.0,50,0,1,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,915,1,17
1134,5636,2012-11-09,1963,52,Bachelor,Single,India,30983.0,50,0,0,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,167,0,8
1135,8692,2012-09-12,1952,63,Bachelor,In a relationship,Spain,43462.0,50,1,1,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,240,2,16
1136,8091,2012-09-02,1956,59,Bachelor,Married,India,63943.0,50,0,1,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,1106,1,17
1137,8080,2012-08-17,1986,29,Bachelor,Single,India,26816.0,50,0,0,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,22,0,4
1138,8370,2012-08-02,1976,39,Associate,In a relationship,Canada,75484.0,50,0,1,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1159,1,18
1139,4550,2014-06-24,1966,49,Masters,In a relationship,Spain,33564.0,51,0,1,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,71,1,6
1140,3381,2014-06-08,1953,62,Masters,Married,Canada,54348.0,51,1,1,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,90,2,8
1141,10556,2014-05-24,1959,56,Bachelor,Married,Spain,54984.0,51,0,1,173,13,131,32,3,6,4,6,1,6,7,1,0,0,0,0,0,0,358,1,17
1142,9467,2014-05-11,1984,31,Bachelor,Single,Spain,34738.0,51,1,0,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,20,1,5
1143,2891,2013-10-18,1963,52,Bachelor,Divorced,United States,68118.0,51,0,1,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,1,23
1144,5011,2013-10-18,1963,52,Bachelor,Divorced,Spain,68118.0,51,0,1,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,1,23
1145,8140,2013-10-03,1973,42,Bachelor,In a relationship,Australia,22682.0,51,1,0,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,95,1,10
1146,11039,2013-09-17,1975,40,Bachelor,Married,Spain,51948.0,51,0,1,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,311,1,13
1147,78,2013-09-15,1969,46,Bachelor,Married,Spain,25293.0,51,1,0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,1,5
1148,5517,2013-09-15,1969,46,Bachelor,Married,Australia,25293.0,51,1,0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,1,5
1149,5290,2013-08-14,1964,51,Doctorate,Married,Canada,41551.0,51,1,1,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,279,2,16
1150,4128,2013-07-20,1962,53,Doctorate,In a relationship,South Africa,56067.0,51,0,1,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,1,20
1151,8534,2013-07-16,1952,63,Bachelor,Married,Spain,67433.0,51,0,2,615,28,259,12,48,30,4,6,5,13,4,0,0,0,1,0,0,0,992,2,28
1152,9592,2013-06-30,1983,32,Bachelor,In a relationship,Spain,22010.0,51,1,0,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,33,1,7
1153,8957,2013-06-10,1952,63,Associate,Single,South Africa,64831.0,51,1,1,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1120,2,22
1154,9308,2013-05-11,1954,61,Bachelor,Married,South Africa,62820.0,51,0,0,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,0,14
1155,544,2013-05-11,1954,61,Bachelor,Married,Spain,62820.0,51,0,0,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,0,14
1156,5989,2013-04-16,1959,56,Associate,Divorced,Canada,78353.0,51,0,1,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,1,24
1157,635,2013-03-19,1966,49,Masters,Married,Spain,57183.0,51,1,1,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,610,2,25
1158,6673,2013-03-19,1965,50,Bachelor,Single,United States,23478.0,51,0,0,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,0,7
1159,1710,2013-03-07,1978,37,Bachelor,Single,Spain,30168.0,51,1,0,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,279,1,18
1160,523,2013-01-31,1989,26,Bachelor,Married,Spain,37155.0,51,1,0,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,74,1,7
1161,8977,2013-01-12,1985,30,High School,Single,Spain,16581.0,51,0,0,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,24,0,4
1162,9736,2012-12-24,1980,35,Bachelor,Married,United States,41850.0,51,1,1,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,96,2,9
1163,1544,2012-12-22,1967,48,Masters,Divorced,Canada,81380.0,51,0,0,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,1893,0,17
1164,6575,2012-10-27,1981,34,Bachelor,In a relationship,South Africa,56386.0,51,1,1,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,612,2,25
1165,6147,2012-10-18,1971,44,Bachelor,Divorced,Germany,25818.0,51,1,0,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,28,1,4
1166,6354,2012-08-31,1984,31,Bachelor,In a relationship,Spain,15345.0,51,1,0,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,1,0,47,1,6
1167,4769,2014-06-18,1977,38,Masters,In a relationship,Spain,57954.0,52,1,1,456,4,24,0,0,9,7,8,2,6,7,0,0,0,1,0,0,0,493,2,23
1168,7540,2014-05-25,1952,63,Bachelor,Married,Spain,50300.0,52,0,1,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,270,1,13
1169,5247,2014-05-10,1955,60,Doctorate,Married,Spain,38725.0,52,1,1,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,45,2,7
1170,5987,2014-05-04,1989,26,Associate,In a relationship,Spain,10404.0,52,1,0,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,43,1,7
1171,9960,2014-04-30,1991,24,High School,Single,South Africa,26868.0,52,1,0,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,14,1,4
1172,10972,2014-03-10,1949,66,Bachelor,Widowed,Spain,72298.0,52,0,0,625,35,169,58,17,35,1,4,3,6,1,0,0,0,1,1,0,0,939,0,14
1173,1399,2014-01-21,1958,57,Bachelor,Married,Spain,72905.0,52,0,0,407,114,445,181,165,203,1,3,7,9,1,1,0,0,0,0,0,0,1515,0,20
1174,2698,2013-11-07,1976,39,Bachelor,Single,United States,47025.0,52,0,1,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,415,1,17
1175,6340,2013-10-27,1985,30,Bachelor,Single,South Africa,29938.0,52,1,0,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,1,6
1176,4107,2013-10-08,1948,67,Doctorate,In a relationship,Spain,46681.0,52,0,2,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,425,2,16
1177,10906,2013-10-08,1948,67,Doctorate,In a relationship,South Africa,46681.0,52,0,2,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,425,2,16
1178,2557,2013-08-29,1970,45,Masters,Single,Spain,29548.0,52,1,0,7,1,6,3,1,11,1,1,1,2,4,0,0,1,0,0,0,0,29,1,5
1179,8786,2013-05-26,1956,59,Masters,Married,Germany,62058.0,52,0,1,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,450,1,18
1180,7187,2013-05-18,1969,46,Masters,In a relationship,Australia,50943.0,52,1,1,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,721,2,25
1181,6119,2013-05-10,1963,52,Doctorate,Single,Spain,36736.0,52,1,1,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,17,2,4
1182,2980,2013-03-22,1952,63,Masters,Single,Canada,8820.0,52,1,1,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0,35,2,10
1183,3850,2012-12-07,1963,52,High School,In a relationship,India,14918.0,52,0,1,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,43,1,5
1184,1077,2012-12-05,1974,41,Bachelor,In a relationship,Spain,56715.0,52,0,0,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,1020,0,15
1185,9733,2012-09-09,1978,37,High School,In a relationship,India,24882.0,52,1,0,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,80,1,5
1186,8462,2012-09-09,1978,37,High School,In a relationship,Spain,24882.0,52,1,0,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,80,1,5
1187,4764,2012-08-19,1952,63,Masters,In a relationship,South Africa,40442.0,52,1,1,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,1,0,169,2,12
1188,2223,2012-08-03,1965,50,Associate,Divorced,Spain,64176.0,52,0,1,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,1826,1,33
1189,7788,2014-06-04,1983,32,Doctorate,Married,Spain,23536.0,53,1,0,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,10,1,4
1190,5827,2014-04-16,1958,57,Bachelor,Divorced,South Africa,35246.0,53,1,1,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,2,11
1191,2958,2014-02-24,1978,37,Bachelor,Married,Spain,28442.0,53,2,0,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,57,2,10
1192,4954,2014-01-21,1956,59,Bachelor,Married,Spain,48195.0,53,1,1,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,2,17
1193,3139,2013-12-30,1982,33,Associate,Single,South Africa,74116.0,53,0,0,871,111,704,145,55,166,1,4,4,10,2,0,0,0,1,0,0,0,2052,0,19
1194,9952,2013-12-11,1947,68,Masters,In a relationship,South Africa,78093.0,53,0,0,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,1105,0,17
1195,8180,2013-11-15,1952,63,Masters,Divorced,United States,59354.0,53,1,1,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0,310,2,15
1196,3276,2013-10-25,1976,39,Associate,In a relationship,South Africa,36301.0,53,1,0,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,78,1,7
1197,4994,2013-10-01,1943,72,Masters,Single,Spain,77598.0,53,0,0,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,0,1,0,0,1735,0,26
1198,3598,2013-05-23,1972,43,Bachelor,Married,Spain,62710.0,53,0,1,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,606,1,22
1199,945,2013-05-22,1965,50,Bachelor,In a relationship,Spain,36317.0,53,0,1,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,133,1,9
1200,5048,2013-05-11,1971,44,Doctorate,Single,South Africa,42767.0,53,2,0,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,131,2,7
1201,6214,2013-04-05,1982,33,Masters,Married,Spain,43815.0,53,1,0,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,1,6
1202,6230,2013-02-15,1971,44,Bachelor,Divorced,Spain,44421.0,53,1,1,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,189,2,14
1203,2968,2013-02-01,1943,72,Doctorate,Divorced,Australia,48948.0,53,0,0,437,8,206,160,49,42,2,7,10,5,6,0,0,1,0,0,1,0,902,0,24
1204,8800,2013-02-01,1943,72,Doctorate,Divorced,South Africa,48948.0,53,0,0,437,8,206,160,49,42,2,7,10,5,6,0,0,1,0,0,1,0,902,0,24
1205,1907,2012-09-28,1950,65,Masters,Divorced,Spain,63120.0,53,0,1,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,0,1477,1,26
1206,10478,2012-09-27,1950,65,Doctorate,Married,South Africa,55517.0,53,1,1,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,633,2,23
1207,4188,2012-08-13,1957,58,Bachelor,Single,Australia,36864.0,53,0,1,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,354,1,14
1208,8720,2012-08-12,1978,37,Associate,In a relationship,India,46805.0,53,0,0,32,2,1607,12,4,22,0,0,0,1,0,0,0,0,1,0,0,0,1679,0,1
1209,2225,2014-06-07,1977,38,Bachelor,Divorced,Australia,82582.0,54,0,0,510,120,550,156,40,241,1,4,9,7,1,1,0,1,0,0,1,0,1617,0,21
1210,4790,2014-06-02,1958,57,Bachelor,Divorced,Spain,79803.0,54,0,1,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,868,1,13
1211,1131,2014-04-05,1967,48,Doctorate,Single,South Africa,52569.0,54,0,1,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,95,1,7
1212,202,2014-04-05,1948,67,Doctorate,Widowed,India,82032.0,54,0,0,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,1234,0,17
1213,9589,2014-04-05,1948,67,Doctorate,Widowed,India,82032.0,54,0,0,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,1234,0,17
1214,3900,2014-03-29,1972,43,Bachelor,Married,Canada,65685.0,54,0,1,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,1,21
1215,9958,2014-03-29,1972,43,Bachelor,Married,Australia,65685.0,54,0,1,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,1,21
1216,8955,2014-02-16,1957,58,Doctorate,In a relationship,Spain,40451.0,54,0,2,35,0,4,0,0,10,1,1,1,2,5,0,0,1,0,0,0,0,49,2,5
1217,10033,2014-02-13,1973,42,Associate,Divorced,Germany,31163.0,54,1,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,1,5
1218,5751,2014-02-13,1973,42,Associate,Divorced,Canada,31163.0,54,1,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,1,5
1219,3308,2014-01-03,1952,63,Bachelor,Married,South Africa,35704.0,54,1,1,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,94,2,9
1220,7297,2013-12-26,1973,42,Bachelor,Single,South Africa,7500.0,54,1,0,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,1,11
1221,8008,2013-12-09,1983,32,Bachelor,In a relationship,Spain,36075.0,54,1,0,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,119,1,7
1222,1232,2013-10-25,1982,33,Doctorate,In a relationship,Germany,70038.0,54,0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,0,17
1223,2345,2013-10-25,1982,33,Doctorate,In a relationship,Australia,70038.0,54,0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,0,17
1224,1628,2013-10-24,1971,44,Bachelor,In a relationship,South Africa,71796.0,54,0,0,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,960,0,17
1225,5081,2013-10-20,1967,48,Associate,In a relationship,Spain,47821.0,54,1,1,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,47,2,5
1226,839,2013-09-25,1975,40,Doctorate,Married,Spain,45503.0,54,1,0,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,170,1,9
1227,3706,2013-08-21,1978,37,Bachelor,Single,Spain,28647.0,54,1,0,19,8,29,0,12,26,1,2,2,2,7,0,0,1,0,0,1,0,94,1,7
1228,5154,2013-08-11,1972,43,Masters,Divorced,Spain,37760.0,54,1,0,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,54,1,6
1229,8584,2013-06-08,1952,63,Doctorate,In a relationship,Spain,85431.0,54,0,0,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,1165,0,17
1230,6583,2013-06-03,1955,60,Associate,Married,Spain,72635.0,54,0,0,390,22,323,104,35,107,1,6,8,6,3,1,0,0,0,0,0,0,981,0,21
1231,3433,2013-06-03,1955,60,Associate,Married,Spain,72635.0,54,0,0,390,22,323,104,35,107,1,6,8,6,3,1,0,0,0,0,0,0,981,0,21
1232,10486,2013-05-29,1948,67,Bachelor,Married,Spain,77142.0,54,0,0,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,990,0,17
1233,8687,2013-05-06,1978,37,Bachelor,In a relationship,India,53172.0,54,0,1,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,486,1,16
1234,7842,2013-03-31,1968,47,Bachelor,Single,Spain,36065.0,54,1,1,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,2,9
1235,3749,2013-03-02,1973,42,Bachelor,In a relationship,Canada,73926.0,54,0,0,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,0,24
1236,1331,2013-01-02,1977,38,Bachelor,Single,Australia,35790.0,54,1,0,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,72,1,7
1237,5995,2012-12-18,1962,53,Bachelor,Divorced,Spain,39552.0,54,1,1,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,384,2,20
1238,8985,2012-11-04,1964,51,Associate,In a relationship,Spain,68316.0,54,0,1,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,1211,1,32
1239,2798,2012-11-02,1977,38,Doctorate,In a relationship,South Africa,102160.0,54,0,0,763,29,138,76,176,58,0,7,9,10,4,1,0,0,1,1,1,0,1240,0,26
1240,7108,2012-09-08,1965,50,Masters,Widowed,South Africa,51390.0,54,1,1,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,353,2,18
1241,2781,2014-06-23,1981,34,Bachelor,Single,South Africa,72066.0,55,0,0,1003,34,536,134,51,34,1,4,6,6,2,1,0,0,0,1,1,0,1792,0,17
1242,3623,2014-06-11,1976,39,Bachelor,In a relationship,India,21675.0,55,1,0,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,45,1,10
1243,194,2014-06-09,1965,50,Bachelor,Married,Spain,48006.0,55,1,1,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,41,2,5
1244,10833,2014-05-24,1975,40,Bachelor,Married,Spain,65106.0,55,0,1,790,19,133,12,0,19,3,8,3,13,6,0,0,0,1,0,0,0,973,1,27
1245,2315,2014-04-20,1960,55,Bachelor,Divorced,Spain,58401.0,55,0,1,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,96,1,6
1246,6336,2014-04-06,1960,55,Bachelor,Married,South Africa,29315.0,55,1,1,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,48,2,10
1247,10738,2013-08-29,1951,64,Masters,Single,Australia,49389.0,55,1,1,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,65,2,6
1248,8286,2013-08-20,1965,50,Doctorate,In a relationship,South Africa,51717.0,55,0,1,98,1,17,0,1,5,1,3,0,4,7,0,0,0,1,0,0,0,122,1,8
1249,2166,2013-07-12,1960,55,Associate,Widowed,South Africa,46779.0,55,1,1,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,23,2,4
1250,10691,2013-06-14,1960,55,Masters,Married,Spain,28520.0,55,1,1,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,43,2,5
1251,9739,2013-01-19,1963,52,Bachelor,Single,Spain,34377.0,55,0,1,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,114,1,8
1252,1829,2013-01-19,1961,54,Doctorate,Divorced,Spain,54959.0,55,0,1,1148,0,60,0,0,24,3,9,5,4,7,0,0,0,1,0,1,0,1232,1,21
1253,6260,2012-11-19,1955,60,Masters,In a relationship,Australia,82384.0,55,0,0,984,51,432,180,120,190,1,3,10,13,1,0,0,0,0,1,1,0,1957,0,27
